domain,ranking,mld_res,mld.ps_res,card_rem,ratio_Rrem,ratio_Arem,jaccard_RR,jaccard_RA,jaccard_AR,jaccard_AA,jaccard_ARrd,jaccard_ARrem,label
jdlyj.com/images/?mod=www,10000000,0.0,0.0,3.0,103.0,99.666667,0.0,0.0,0.0,0.0,0.0,0.72238,1
www.edocpublish.com/pdf.htm,10000000,0.0,0.0,2.0,167.5,170.5,0.0,0.0,0.0,0.0,0.0,0.783641,0
tools.ietf.org/html/rfc3126,14969,1.0,0.0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,0
slin.ca/paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-5885d80a13c0db1f8e263.663d3faee8d195a.86f1d21.7942f7415cf1b2a6.616938857942f.7415d80.a13c0d.b1f8e263663d3faee.8d195a86f1d21.7942f7415cf1b200/,10000000,1.0,0.0,10.0,156.7,154.3,0.000634,0.001289,0.000635,0.001289,0.909091,0.778159,1
elizabethfaidley.com/wp-content/themes/Elizabeth/all1.html,10000000,0.0,0.0,5.0,113.2,113.8,0.0,0.0,0.0,0.0,0.0,0.798732,1
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.4451545112587451231121542221255411444778111543.ecommandotechnology.in/cmd=_login-submit&dispatch=58e263663d35d8880a13c0d3c0db1f8e95a86f1d2a9c15cd8e632c70896901ec248f1cf632/,10000000,0.0,0.0,10.0,156.7,154.3,0.0,0.0,0.0,0.0,0.0,0.778159,1
villakidsbuffetinfantil.com/Limit-id=65722/4ae944864abbb7a586979690b7d00f94/,10000000,0.0,0.0,1.0,31.0,25.0,0.0,0.0,0.0,0.0,0.0,0.647059,1
www.szviko.com/Images/?us.battle.net/login/en/?ref=fcajfscus.battle.net/d3/en/index&app=com-d3,10000000,0.0,0.0,10.0,157.7,155.3,0.0,0.0,0.0,0.0,0.0,0.762387,1
garzits.com/zxLcntrlde/webscr_prim.php?Z2Fyeml0cy5jb20=uhOTG57kUJHNN54221oPLKj988777AOP784MTM1NjA2NTY5MQ=garzits.com/zxLcntrlde/webscr_prim.php?Z2Fyeml0cy5jb20=uhOTG57kUJHNN54221oPLKj988777AOP784MTM1NjA2OTMzOQ=gbigenios.com/ce7gfkp2vmw9nx537883/6bThy84wlks53p2mcNdxDE49308/sdr01/aW5mb0BxMS1iZWVsZW4uZGUMessage-ID:,10000000,0.0,0.0,13.0,71.846154,71.615385,0.0,0.0,0.0,0.0,0.0,0.767773,1
temucomambo.cl/templates/beez/images/index.php/,10000000,0.0,0.0,5.0,145.0,149.0,0.0,0.0,0.0,0.0,0.0,0.823821,1
pagesperso-orange.fr/samfd/esvnc/,4512,0.0,0.0,2.0,50.0,49.5,0.0,0.0,0.0,0.0,0.0,0.672269,0
thelocalroofingcompany.com/wp-includes/images/wlw/retail.santander.co.uk.php,10000000,0.0,0.0,6.0,106.5,106.0,0.0,0.0,0.0,0.0,0.0,0.837176,1
home.swiftdsl.com.au/~michaelhughes/,10000000,0.0,0.0,2.0,221.0,233.5,0.0,0.0,0.0,0.0,0.0,0.843813,0
www.chelmiec24.pl/highslide/graphics/remax/index.htm,10000000,0.0,0.0,6.0,99.0,98.5,0.0,0.0,0.0,0.0,0.0,0.719884,1
www.visible.com/Products/Razor/,10000000,1.0,0.0,2.0,67.0,67.5,0.0,0.0,0.0,0.0,0.928571,0.75817,0
www.szyuanguang.com.cn/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,10000000,0.0,0.0,8.0,193.0,192.625,0.0,0.0,0.0,0.0,0.0,0.766896,1
dimenti.com.br/blog/.notification.account.www.paypal.com/us/cgi-bin/webscr.htm,10000000,0.0,0.0,11.0,116.818182,117.181818,0.0,0.0,0.0,0.0,0.0,0.718291,1
groups.google.com/group/designbais-forum?hl=en&amp;lnk=rga,1,1.0,1.0,6.0,213.333333,219.0,0.02644,0.028493,0.026253,0.028324,0.886969,0.883805,0
globetrotter-games.com/index.htm?E&amp;game/eSanFra.htm,10000000,0.0,0.0,5.0,221.2,226.0,0.0,0.0,0.0,0.0,0.0,0.817886,0
www.marksg.com/gameshows/index.htm,10000000,0.0,0.0,4.0,276.0,284.75,0.0,0.0,0.0,0.0,0.0,0.817666,0
www.wired.com/techbiz/media/news/1999/03/18617,801,1.0,1.0,4.0,283.25,288.0,0.001718,0.004237,0.000867,0.002564,0.588235,0.767208,0
www.diaedukace.cz/mody/components/com_newsfeeds/controller.php,10000000,0.0,0.0,6.0,86.0,89.333333,0.0,0.0,0.0,0.0,0.0,0.832753,1
www.cut-the-knot.org/Curriculum/index.shtml#illusions,141834,0.0,0.0,4.0,32.25,31.0,0.0,0.0,0.0,0.0,0.0,0.721088,0
www.monkey-tools.com/soundgrinder/,10000000,0.0,0.0,2.0,62.0,64.0,0.0,0.0,0.0,0.0,0.0,0.657895,0
www.ieltsspeakingblog.com/wp-admin/images/pont/paypal.com/de/.9d4f47e6389393e534a5e8a8f2/cgi-bin,10000000,0.0,0.0,7.0,67.0,59.285714,0.0,0.0,0.0,0.0,0.0,0.690249,1
vigilantcctv.in/secure-code2/security/login.php,10000000,0.0,0.0,5.0,374.0,398.4,0.0,0.0,0.0,0.0,0.0,0.837298,1
secure.runescape.com.d.weblagon.loginforn.com/mod?=amp;,10000000,0.0,0.0,5.0,78.2,69.2,0.0,0.0,0.0,0.0,0.0,0.612691,1
gorgias.de/mfe/,10000000,1.0,0.0,1.0,16.0,10.0,0.0,0.0,0.0,0.0,0.666667,0.444444,0
test.mediagid.org/us/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5256761d3d937def5eef59be0d84381b7256761d3d937def5eef59be0d84381b7,10000000,0.0,0.0,7.0,250.285714,257.571429,0.0,0.0,0.0,0.0,0.0,0.813776,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crOJKYfyeIcnLtoxWgI1RIkyF0GFK9d5VN2bvV-cfIo_02cfkKXzXdlN9r7CqlAyTyt9GgZklEJmi0wuM4x29U1SeLQf2IlXys_yk3QbYO_UaezOzhOOnFrSueNUVU-rflhY85InZd3F5tkXFdvBQFlj2GKWs5JI0Pv_ptl2kZdOuNAMbr1NIGFVNe1ozWD2aLFgEL3KJqz6YLOMe2eNJ1xQewigg\%3D\%3D&amp;attredirects=1',4570,1.0,1.0,23.0,65.130435,63.826087,0.004651,0.004065,0.002663,0.002037,0.571429,0.818516,1
update.paypal.complaint-view.safety.activation.dispatched.url.cgi.bin.comeownbuy.com/8b7d4596685c06e278d753ceec1e80e6/,10000000,0.0,0.0,9.0,49.777778,46.222222,0.0,0.0,0.0,0.0,0.0,0.731463,1
www.businessweek.com/technology/content/feb2005/tc2005023_2461_tc024.htm,1093,1.0,1.0,3.0,54.333333,50.666667,0.0,0.006135,0.0,0.006289,0.666667,0.721311,0
www.azom.com/details.asp?ArticleID=624,130797,1.0,0.0,3.0,26.333333,19.666667,0.0,0.0,0.0,0.0,0.666667,0.550562,0
tools.ietf.org/html/rfc1785,14969,1.0,0.0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,0
www.webring.com/hub?ring=poserpeople,8419,1.0,0.0,4.0,65.25,67.0,0.007326,0.003559,0.0,0.0,0.714286,0.700965,0
www.snowcrest.net/marnells/kjc625.htm#links,460675,1.0,0.0,3.0,19.333333,17.0,0.0,0.0,0.0,0.0,0.769231,0.651515,0
stbcomputer.com/autodesk/components/www.paypal.com/dk/cgi-bin/webscr/cmd-login/898d6bb76c4f2b880f912e47b210d759/,10000000,0.0,0.0,11.0,152.0,151.818182,0.0,0.0,0.0,0.0,0.0,0.7824,1
lifestyleandtrend.com/~yllifest/wp-admin/images/Remax/,10000000,0.0,0.0,4.0,112.5,108.5,0.0,0.0,0.0,0.0,0.0,0.713178,1
webmailupgrade-mail.net.ms/,10000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
www.babinet.cz/avatars/19889/hires/dir/956d4ed73010f2e03cb6a21a4bb8e51d/,236871,1.0,0.0,3.0,23.0,16.666667,0.0,0.0,0.0,0.0,0.9,0.652778,1
dev.newtontalk.net/eagan/,10000000,0.0,0.0,1.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.6,0
paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.632500757857578510147854637258040175743253417882400542454545.insidedominica.com/2d7ae7d268452c1333bcda983c34c589/login.php,10000000,0.0,0.0,11.0,182.181818,182.090909,0.0,0.0,0.0,0.0,0.0,0.810664,1
user44482.vs.easily.co.uk/webmail.aol.com/36962-112/aol-6/en-us/Login/verify/599647-3325-888542/en-us/Suite.aspx/login.html,52550,1.0,1.0,9.0,211.222222,209.0,0.000524,0.00053,0.000526,0.000532,0.125,0.837707,1
www.xml.com/pub/a/1999/07/dom/,91578,1.0,0.0,2.0,37.0,29.0,0.033898,0.030864,0.027778,0.024242,0.732283,0.609756,0
cbeweb-1.fullerton.edu/isds/zdrezner/programs.htm,15815,1.0,1.0,3.0,26.0,24.0,0.0,0.0,0.0,0.0,0.807692,0.704545,0
www.bell-labs.com/project/tts/,178270,0.0,0.0,2.0,91.0,95.0,0.0,0.0,0.0,0.0,0.0,0.706422,0
paypal.com.user-update.webscr.verification.update.redirectcydvcmxkkdjf.zxwqiuahgpolicydvcmxkkdjf.samu-erkki.org/tp.php?check=on,10000000,0.0,0.0,11.0,129.909091,128.727273,0.0,0.0,0.0,0.0,0.0,0.755089,1
tools.ietf.org/html/rfc902,14969,1.0,0.0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,0
www.emc-consulting.de/index-engl.htm,10000000,0.0,0.0,3.0,43.666667,41.333333,0.0,0.0,0.0,0.0,0.0,0.711409,0
www.tiobe.com/jdeploy.htm,68102,1.0,0.0,2.0,19.5,13.5,0.043478,0.058824,0.044444,0.060606,0.888889,0.609756,0
www.analizadorcontactos.net/,10000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
www.xat.nl/enigma/,10000000,1.0,0.0,1.0,24.0,18.0,0.027027,0.032258,0.03125,0.038462,0.642857,0.555556,0
moorweb.com/~procacci/upload/au-en/webapps/mpp/fcdbcf4c29a9fec10b1bc9054077713a/webscr/cmd=_account.php,10000000,0.0,0.0,11.0,103.272727,105.181818,0.0,0.0,0.0,0.0,0.0,0.773395,1
tools.ietf.org/html/rfc2368,14969,1.0,0.0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,0
eu.batle.ner.woribofwaroraft.com/login/en/index.asp?ref=us.battle.net/account/management/index.xml&amp;amp;amp;app=bam,10000000,0.0,0.0,13.0,151.461538,152.076923,0.0,0.0,0.0,0.0,0.0,0.771095,1
www.baycongroup.com/win98/win9800.htm,117240,1.0,0.0,1.0,21.0,13.0,0.0,0.0,0.0,0.0,0.5,0.478261,0
webglimpse.net/pubs/TR94-17.pdf,806007,0.0,0.0,2.0,165.5,171.0,0.0,0.0,0.0,0.0,0.0,0.780423,0
ppl-accounts-unlock.disptch-form.0ua54zkpgr0.m67f.com/ppl/,10000000,0.0,0.0,6.0,43.833333,40.333333,0.0,0.0,0.0,0.0,0.0,0.717687,1
xbox360.ign.com/objects/957/957919.html,339,1.0,1.0,2.0,142.5,141.0,0.009009,0.009091,0.006536,0.006601,0.45098,0.846906,0
www.jefflindsay.com/my2k.shtml,10000000,0.0,0.0,2.0,8.0,6.5,0.0,0.0,0.0,0.0,0.0,0.611111,0
www.archives.ie/consult.html,10000000,1.0,1.0,2.0,140.0,140.0,0.0,0.0,0.0,0.0,0.703704,0.848185,0
customer.service.secure.paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.c13c0dn63663d3faee8db2b24f7ld6c338b1d9d40.865432.vemquetabarato.com.br/customer/update/data/,10000000,0.0,0.0,15.0,154.533333,156.266667,0.0,0.0,0.0,0.0,0.0,0.772624,1
klabs.org/DEI/Processor/shuttle/,10000000,0.0,0.0,3.0,37.0,38.0,0.0,0.0,0.0,0.0,0.0,0.642336,0
habbo47.rel7.com/,10000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
www.eecs.umich.edu/gasm/papers/occam0.html,3309,1.0,1.0,5.0,87.4,89.2,0.0,0.0,0.0,0.0,0.703704,0.802041,0
www.dartmouth.edu/~rc/classes/intro_mpi/,17141,1.0,0.0,3.0,24.666667,18.333333,0.0,0.0,0.0,0.0,0.809524,0.653846,0
ky.kloop.kg/wp-content/themes/anarchy/?/sales/index.php,189537,1.0,0.0,6.0,120.333333,120.833333,0.0,0.0,0.0,0.0,0.5,0.813283,1
www.ti.com/avigo/,8166,1.0,1.0,1.0,18.0,12.0,0.0,0.0,0.0,0.0,0.380952,0.363636,0
www.alu.org/alu/home,10000000,1.0,0.0,2.0,248.0,268.0,0.038306,0.023985,0.026157,0.026119,0.65,0.749153,0
www.psptips.com/filters02.html,10000000,0.0,0.0,2.0,147.5,147.0,0.0,0.0,0.0,0.0,0.0,0.852201,0
'images.google.ci/imgres?imgurl=informatique-de-pro.com/blog/images/logo-microsoft.jpg&amp;imgrefurl=informatique-de-pro.com/index.php/2007/01/23/252-surenchere-chez-google-et-microsoft-autour-des-data-centers&amp;h=280&amp;w=350&amp;sz=9&amp;hl=fr&amp;start=8&amp;tbnid=DAu8Pz3afP7yEM:&amp;tbnh=96&amp;tbnw=120&amp;prev=/images\%3Fq\%3Dmicrosoft\%2B\%26gbv\%3D2\%26svnum\%3D10\%26hl\%3Dfr\%26sa\%3DG',4108,1.0,0.0,31.0,127.677419,131.677419,0.324154,0.298403,0.306143,0.317001,0.904656,0.792243,1
www.pctools.com/firewall/,9356,1.0,1.0,1.0,54.0,56.0,0.075758,0.057971,0.048387,0.030769,0.647059,0.746032,0
www.vector.org.uk/?fetch=prodguid/index1.inc,10000000,1.0,0.0,5.0,61.0,59.0,0.005848,0.006024,0.005882,0.006061,0.727273,0.780415,0
www.tek-tips.com/threadminder.cfm?pid=434,14680,1.0,0.0,4.0,26.25,20.5,0.0,0.0,0.0,0.0,0.75,0.669643,0
www.devshed.com/c/a/Perl/Web-Mining-with-Perl,4560,1.0,0.0,4.0,186.0,204.75,0.0,0.00243,0.0,0.002433,0.833333,0.638365,0
sahiperfoto.com.br/Security/paypal/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=950e474fb4a27584f4c6b8f6bd1d76ee,10000000,0.0,0.0,6.0,138.0,143.0,0.0,0.0,0.0,0.0,0.0,0.748963,1
www.paypal.it.57382.amezionuk.org/ZWxlZ2lic0Bob3RtYWlsLml0/login.do,10000000,0.0,0.0,5.0,186.0,193.2,0.0,0.0,0.0,0.0,0.0,0.846154,1
housetw.com.tw/administrator/components/com_login/www.paypal.com/de/cgi-bin/webscr/login/run/dispatch/9703d295b4a2116480ee01a05c/,10000000,0.0,0.0,13.0,135.153846,133.923077,0.0,0.0,0.0,0.0,0.0,0.773834,1
'community.wizards.com/go/forum/view/75862/135546/Star_Wars\%C2\%AE__Minis_HQ',4298,1.0,1.0,4.0,131.75,137.25,0.005464,0.005254,0.005505,0.005291,0.84,0.874564,0
modeloschile.cl/templates/ja_quartz/us/PayPal.us/info.html,10000000,0.0,0.0,6.0,85.333333,83.166667,0.0,0.0,0.0,0.0,0.0,0.783069,1
membres.multimania.fr/oxygene1/index_uk.htm,10000000,1.0,0.0,4.0,36.25,33.0,0.006494,0.0,0.006579,0.0,0.8,0.678788,0
www.gregorybraun.com/FontShow.html,10000000,0.0,0.0,2.0,133.0,134.0,0.0,0.0,0.0,0.0,0.0,0.847751,0
secure.runescape.com.ddwow.asia/m=weblogin/loginform.html?mod=www&ssl=0&dest,10000000,0.0,0.0,10.0,157.5,159.8,0.0,0.0,0.0,0.0,0.0,0.819381,1
www.anglijoslietuviai.co.uk/demalasprontas/,10000000,0.0,0.0,2.0,227.5,252.5,0.0,0.0,0.0,0.0,0.0,0.555916,1
hadrian.lunariffic.com/suspend.page/?YW5qb29mLm5ldA==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM0Njg1NzIwMwanjoof.net/x2yZ1scde/webscr_prim.php?YW5qb29mLm5ldA==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM0Njg1NzIwMw=anjoof.net/,94140,0.0,0.0,10.0,87.2,89.2,0.0,0.0,0.0,0.0,0.0,0.722656,1
www.ast-services.co.uk/fireevac.html,10000000,0.0,0.0,3.0,138.333333,141.666667,0.0,0.0,0.0,0.0,0.0,0.787234,0
www.bixby.org/mark/,10000000,1.0,0.0,1.0,153.0,162.0,0.0,0.005682,0.0,0.005714,0.933333,0.740331,0
b4r5g146.clai78.com/login1/?YWxpY2VAa2F0enJlYWx0eWluYy5jb20=,10000000,0.0,0.0,3.0,249.333333,262.0,0.0,0.0,0.0,0.0,0.0,0.859394,1
www.atomicvacuum.com/index1.htm,10000000,0.0,0.0,2.0,57.0,54.0,0.0,0.0,0.0,0.0,0.0,0.681818,0
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/754ff6d705bd1439bd9ae00be0092114/,10000000,0.0,0.0,11.0,88.090909,82.818182,0.0,0.0,0.0,0.0,0.0,0.674087,1
www.globus.org/toolkit/,420190,1.0,0.0,1.0,15.0,18.0,0.0,0.0,0.0,0.0,0.666667,0.571429,0
www.pay-per-use.com/palm/,10000000,0.0,0.0,1.0,67.0,66.0,0.0,0.0,0.0,0.0,0.0,0.60241,0
poste.it.qwertyatwork.beingbangkokmagazine.com/vbv/index2.php?id=cXdlcnR5YXR3b3JrQHlhaG9vLml0Cg==,10000000,0.0,0.0,6.0,95.166667,98.666667,0.0,0.0,0.0,0.0,0.0,0.817188,1
about.me/davidbeast/,2450,1.0,1.0,2.0,231.0,237.0,0.001808,0.0,0.00361,0.003534,0.788462,0.821012,0
www.rpg.net/news+reviews/reviews/rev_219.html,32174,1.0,1.0,3.0,406.333333,424.333333,0.002355,0.003014,0.002377,0.003042,0.704918,0.820307,0
www.puder.org/corba/matrix/,10000000,1.0,0.0,2.0,37.0,33.0,0.0,0.0,0.0,0.0,0.909091,0.728395,0
decorasheeshmahal.com/re/,10000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
www-classes.usc.edu/engr/ms/125/MDA125/polymers_files/frame.htm,6270,1.0,1.0,5.0,46.4,43.2,0.0,0.0,0.0,0.0,0.62963,0.799197,0
www.orion-forever.com/firesword/,10000000,0.0,0.0,2.0,84.0,87.0,0.0,0.0,0.0,0.0,0.0,0.660194,0
www.omgwindowz.com/wp-content/plugins/jetpack/modules/bankofamerica.com/index.html,10000000,0.0,0.0,8.0,78.125,72.375,0.0,0.0,0.0,0.0,0.0,0.739884,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crnnPNPjEq1brlwCzMKBkUlzbG7gMMr1esyBFhGtiAsIMuPJrsPGdQiG2yjLVr3o_0ybQytst_INt-oRcHIAamn8RU8uVLfn455OhfW-C-hBP1W2uI31SbyLFtIXbfOXn7G-5zdz9y2Qpfq1AFaZhJEp4Gh3KWeJjfffV2GS6ncz1xNKVEuc6zimvH415FWbLh4YKr8xlvoc166AuSPVJm3FeyrOw\%3D\%3D&amp;attredirects=2',4570,1.0,1.0,23.0,65.130435,63.826087,0.004651,0.004065,0.002663,0.002037,0.571429,0.818516,1
marketingfile.com/mailinglists.htm,760336,0.0,0.0,2.0,10.5,6.5,0.0,0.0,0.0,0.0,0.0,0.478261,0
utter.chaos.org.uk/~pdh/software/autowars.htm,10000000,1.0,0.0,5.0,247.4,259.8,0.003155,0.003762,0.002385,0.002273,0.685714,0.840348,0
bearbenz.org/KXgbf8OPLMo/webscrprim.php?YmVhcmJlbnoub3JnuhOTG57kUJHNN54221oPLKj988777AOP784MTM1ODAyOTQ3Nw==,10000000,0.0,0.0,8.0,111.625,112.75,0.0,0.0,0.0,0.0,0.0,0.768473,1
bit.ly/MS3KeW,3832,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516129,0,1
www.milleniunbod.idomyweb.com/,970571,0.0,0.0,1.0,112.0,121.0,0.0,0.0,0.0,0.0,0.0,0.688406,1
celfonts.com/sess=68303/cgi-wn2brkfzT3cy1j8/mcNdxDEk9gsne1yxcr6ulb/dt=20120716/sdr01/am9hY2hpbXNjaHdhcnpAdC1vbmxpbmUuZGUMessage-ID:,10000000,0.0,0.0,7.0,18.142857,15.571429,0.0,0.0,0.0,0.0,0.0,0.638889,1
www.zinfer.com/arcademain.htm,10000000,0.0,0.0,3.0,33.666667,31.333333,0.0,0.0,0.0,0.0,0.0,0.61157,0
www.babinet.cz/avatars/19889/hires/dir/ec6aa42322d53a976593e1b1f30c8ad5/,236871,1.0,0.0,3.0,23.0,16.666667,0.0,0.0,0.0,0.0,0.9,0.652778,1
bartonprogramming.com/includes/domit/PayPal.it/login/security/confirmation4548684645384534/it/Processing.htm?cmd=_Processing&amp;dispatchX85d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436535a64872c239a7d95d787fd6a0e8c72935a64872c239a7d95d,10000000,0.0,0.0,11.0,108.272727,108.636364,0.0,0.0,0.0,0.0,0.0,0.819985,1
www.freewebs.com/southwestfarrier/,5001,1.0,1.0,2.0,21.5,11.5,0.0,0.0,0.0,0.0,0.37037,0.404255,0
felipesalaberry.cl/logs/itau/passo2.php,10000000,0.0,0.0,3.0,156.333333,161.666667,0.0,0.0,0.0,0.0,0.0,0.83815,1
eu.diablo.net.ms.sm-login.in/login.html,10000000,0.0,0.0,4.0,334.0,345.5,0.0,0.0,0.0,0.0,0.0,0.803583,1
www.paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s.digicozum.com/limit/Limit-id=gn3M644e080CUH661hNjRLEU37d43YsjGkM3oe325c64BGUB7i3/fcec98b76764979eaf73a04e4fc09a56/,10000000,0.0,0.0,10.0,158.1,158.1,0.0,0.0,0.0,0.0,0.0,0.788462,1
searchenginewatch.com/article/2065298/Google-Open-Directory-Get-Foolish,1875,0.0,0.0,6.0,286.333333,291.333333,0.0,0.0,0.0,0.0,0.0,0.858445,0
paypal.com-l-ee41526.6589g41254y78548r96548e.32568f62541.fg1458741d54870h3215487jh.658749o6542587.m6587451g3210547.jh3254874511254y78548rj.01236587i652140.k471256j36254180.d5f4y4j1n2832.bmfassurances.ma/aac83da6cfbdefe32663dca45f626838/,10000000,0.0,0.0,3.0,72.333333,61.666667,0.0,0.0,0.0,0.0,0.0,0.620968,1
www.psc.edu/networking/projects/hpn-ssh/,936672,1.0,0.0,4.0,31.75,29.5,0.0,0.0,0.0,0.0,0.272727,0.801471,0
news.cnet.com/2100-1023-245605.html,105,1.0,1.0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.172414,0.850694,0
sipi.usc.edu/~mendel/software/,6270,1.0,1.0,2.0,357.5,373.0,0.001302,0.001252,0.001337,0.001284,0.62963,0.89987,0
tabachiredimaza.com/,10000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
www946.paypal.ca.87657.securessl-190.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,10000000,0.0,0.0,7.0,85.714286,83.714286,0.0,0.0,0.0,0.0,0.0,0.687055,1
www.uni-bayreuth.de/departments/math/~kschittkowski/software.htm,60956,0.0,0.0,7.0,139.714286,141.285714,0.0,0.0,0.0,0.0,0.0,0.871551,0
us.battle.net.login.en.ppweb.asia/login/en/login.html?app=bam&amp;app=wam&amp;eor=0&amp;ref=www.battle.net/account,10000000,0.0,0.0,11.0,163.636364,165.818182,0.0,0.0,0.0,0.0,0.0,0.784343,1
www.msdsoft.com/agenda/eng/index.htm,10000000,0.0,0.0,4.0,42.0,37.75,0.0,0.0,0.0,0.0,0.0,0.661458,0
www.armchairempire.com/Reviews/XBox/lord-rings.htm,451501,0.0,0.0,5.0,52.4,50.6,0.0,0.0,0.0,0.0,0.0,0.794425,0
www.angelfire.com/or/FireHorse/rimsectr.html,2547,1.0,1.0,4.0,83.0,79.0,0.005682,0.002967,0.002899,0.00304,0.636364,0.820225,0
www.paypal.it.26323.amezionuk.org/c2lsdmlhLnBhbmVyYWlAZ2xzLWl0YWx5LmNvbQ==/login.do,10000000,0.0,0.0,5.0,186.0,193.2,0.0,0.0,0.0,0.0,0.0,0.846154,1
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch4123o34g04d8oo5q8e10014.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,10000000,0.0,0.0,8.0,150.5,151.75,0.0,0.0,0.0,0.0,0.0,0.803132,1
my2010worldcupdiary.com/secureemail/index.html,10000000,0.0,0.0,4.0,261.5,267.5,0.0,0.0,0.0,0.0,0.0,0.85289,1
www.dfanning.com/tips/hdf_documentation.html,10000000,1.0,0.0,4.0,84.25,84.25,0.0,0.0,0.0,0.0,0.5,0.84153,0
en.wikipedia.org/wiki/The_Settlers_of_Catan,6,1.0,1.0,2.0,379.0,400.0,0.089064,0.083871,0.081172,0.083333,0.809735,0.879373,0
www.hurloon.net/talislanta/main.html,10000000,0.0,0.0,3.0,101.333333,103.666667,0.0,0.0,0.0,0.0,0.0,0.808824,0
home.clarksville.com/~bcollins/GeosTalk.htm,10000000,1.0,0.0,3.0,16.333333,13.333333,0.033898,0.04,0.035088,0.041667,0.833333,0.648148,0
pugfound.com/webcams.html,10000000,0.0,0.0,2.0,140.0,137.5,0.0,0.0,0.0,0.0,0.0,0.831683,0
"'www.mobygames.com/game_group/sheet/gameGroupId,1549/'",20060,1.0,0.0,4.0,362.75,375.75,0.001376,0.001329,0.000689,0.000665,0.25,0.849718,0
tools.ietf.org/html/rfc1861,14969,1.0,0.0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,0
www.fashionart.it/fashion/fair.html,10000000,1.0,0.0,3.0,134.666667,138.666667,0.0,0.002364,0.0,0.0,0.75,0.826281,0
members.tripod.com/combatclub/index.html,1267,1.0,1.0,4.0,204.0,215.5,0.0,0.002268,0.0,0.002286,0.681818,0.798499,0
hotshorturl.com/ahz86,150209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
www.netlib.org/slatec/,186750,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.8,0,0
tom-burns.com/absa_better_returng/index.php,10000000,0.0,0.0,3.0,176.666667,185.0,0.0,0.0,0.0,0.0,0.0,0.82968,1
eivind.imm.dtu.dk/mmsp99/,69363,1.0,0.0,1.0,14.0,13.0,0.0,0.0,0.0,0.0,0.571429,0.6875,0
reveaile.com/bbs/data/dong/1140428367/paypal/Confirm.htm,10000000,0.0,0.0,6.0,70.5,65.333333,0.0,0.0,0.0,0.0,0.0,0.701461,1
www.angelfire.com/nm2/bigcats/GhettoFabulous.html,2547,1.0,1.0,4.0,149.75,150.5,0.003231,0.004831,0.003273,0.004894,0.636364,0.784547,0
membres.multimania.fr/sebdass/st_fab.undernet.html,10000000,1.0,0.0,5.0,61.0,60.4,0.0,0.0,0.0,0.0,0.8,0.85061,0
www.w3.org/International/www-international.html,483,1.0,1.0,4.0,164.75,176.25,0.025298,0.018006,0.012121,0.007052,0.5,0.821095,0
